INVENTURE,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/inventuregrowthsecurities/IGS
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/indianoverseasbank/IOB
BIOCON,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/naturalbioconindia/NBI01
IOC,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/naturalbioconindia/NBI01
OIL,"http://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC
TI,"http://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC
IPCALAB,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ipcalaboratories/IL
IRB,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/irbinfrastructuredevelopers/IID01
IRCON,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/irconinternational/II07
IRCTC,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/irctcindianrailwaycateringtourismcorp/IRC
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/aravalisecuritiesfinance/ASF01
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/bnrathisecurities/BNR
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/dssanchetisecuritiesfinancialservices/DSS
ISEC,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/icicisecuritiesltd/ISL04
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/inanisecurities/IS06
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/indothaisecurities/ITS
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/marutisecurities/MS08
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/preetisecurities/PS11
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/remisecurities/RS08
ISEC,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/shrachisecurities/SS10
ITDCEM,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/itdcementationindia/ITD03
ADROITINFO,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/adroitinfotechlimited/CC22
ITI,"http://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/advaitinfratechlimited/AIL05
ITI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/iiflsecuritieslimited/IIFLS54277
ITI,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/shantieducationalinitiativeslimited/SEI07
ITI,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/adroitinfotechlimited/CC22
ITI,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/tastydairyspecialitieslimited/TDS
JAGRAN,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jagranprakashan/JP12
JAIBALAJI,"http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/jaibalajiindustries/JBI
JAIHINDPRO,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jaihindprojects/JP03
JAMNAAUTO,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jamnaautoindustries/JAI
JASH,"http://www.moneycontrol.com/india/stockpricequote/diversified/jashengineering/JE04
JBFIND,"http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/jbfindustries/JBF
JBMA,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jbmauto/JBM03
JETAIRWAYS,"http://www.moneycontrol.com/india/stockpricequote/transportlogistics/jetairways/JA01
JHS,"http://www.moneycontrol.com/india/stockpricequote/personalcare/jhssvendgaardlaboratories/JHS01
JINDALPHOT,"http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/jindalphoto/JP11
JINDALPOLY,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/jindalpolyinvestmentfinancecompany/JPI02
JINDALPOLY,"http://www.moneycontrol.com/india/stockpricequote/packaging/jindalpolyfilms/JPF01
JINDALSAW,"http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/jindalsaw/JS08
JITFINFRA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jitfinfralogistics/JIT01
JKCEMENT,"http://www.moneycontrol.com/india/stockpricequote/cementmajor/jkcement/JKC03
JKLAKSHMI,"http://www.moneycontrol.com/india/stockpricequote/cementmajor/jklakshmicement/JKL01
JKPAPER,"http://www.moneycontrol.com/india/stockpricequote/paper/jkpaper/JKP01
JKTYRE,"http://www.moneycontrol.com/india/stockpricequote/tyres/jktyreindustries/JKT01
ARIES,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jullundurmotoragencydelhi/JMA
JMCPROJECT,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jmcprojectswarrants/JMC02
JMCPROJECT,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jmcprojectsindia/JMC
JSWENERGY,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/jswenergy/JE01
JSWSTEEL,"http://www.moneycontrol.com/india/stockpricequote/steellarge/jswsteel/JSW01
JTEKTINDIA,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jtektindia/SKS04
JUBILANT,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jubilantlifesciences/JO03
JUMPNET,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jumpnetworks/CG02
JUSTDIAL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/justdial/JD
JYOTHYLAB,"http://www.moneycontrol.com/india/stockpricequote/personalcare/jyothylabs/JL
JYOTISTRUC,"http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/jyotistructures/JS03
KABRAEXTRU,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/kabraextrusiontechnik/KET
KAJARIACER,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/kajariaceramics/KC06
KALYANI,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/kalyanicommercials/KC18
KAMATHOTEL,"http://www.moneycontrol.com/india/stockpricequote/hotels/kamathotelsindia/KHI
KANANIIND,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kananiindustries/KI26
KANSAINER,"http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP
KAPSTON,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/kapstonfacilitiesmanagement/KFM
KARURVYSYA,"http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karurvysyabank/KVB
KAUSHALYA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/kaushalyainfrastructuredevelopmentcorporation/KID
KEC,"http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kecinternational/KEC04
TI,"http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kecinternational/KEC04
KEERTI,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/keertiknowledgeskills/KKS
KEI,"http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/keiindustries/KEI
KELLTONTEC,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kelltontechsolutions/VMF
KENNAMET,"http://www.moneycontrol.com/india/stockpricequote/machinetools/kennametalindia/WI06
KERNEX,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kernexmicrosystemsindia/KMI
KESORAMIND,"http://www.moneycontrol.com/india/stockpricequote/diversified/kesoramindustries/KI08
KGL,"http://www.moneycontrol.com/india/stockpricequote/trading/sarthakglobal/SG11
KHADIM,"http://www.moneycontrol.com/india/stockpricequote/leatherproducts/khadimindialimited/KIL
KILITCH,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kilitchdrugsindia/KDI
KINGFA,"http://www.moneycontrol.com/india/stockpricequote/plastics/kingfasciencetechnology/HSS
KIRIINDUS,"http://www.moneycontrol.com/india/stockpricequote/dyespigments/kiriindustries/KDC01
KITEX,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kitexgarments/KG01
KMSUGAR,"http://www.moneycontrol.com/india/stockpricequote/sugar/kmsugarmills/KMS
KNRCON,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/knrconstructions/KC13
KOTAKBANK,"http://www.moneycontrol.com/india/stockpricequote/kotakmfetf/kotakmahindramfkotakbankingetfdividendp/KMM03
KOTHARIPRO,"http://www.moneycontrol.com/india/stockpricequote/cigarettes/kothariproducts/KP06
KPITTECH,"http://www.moneycontrol.com/india/stockpricequote/kpittech/kpittechnologies/KPITT54265
KPRMILL,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kprmill/M15
KREBSBIO,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/krebsbiochemicalsindustries/KBI
KRIDHANINF,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/kridhaninfra/RSI02
KRISHANA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/krishanaphoschem/KP11
KSK,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/kskenergyventures/KEV
KUANTUM,"http://www.moneycontrol.com/india/stockpricequote/paper/kuantumpapers/ABC07
LALPATHLAB,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/drlalpathlabs/DLP01
LALPATHLAB,"http://www.moneycontrol.com/india/stockpricequote/drlalpath/drlalpathlabs/DLP
LAMBODHARA,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/lambodharatextile/LT02
LAOPALA,"http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/laopalarg/LOR
LASA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/lasasupergenerics/LS06
LAURUSLABS,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lauruslabs/LL05
LEMONTREE,"http://www.moneycontrol.com/india/stockpricequote/hotels/lemontreehotelsltd/LTH
LGBFORGE,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/lgbforge/LGB01
LIBAS,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/libasconsumerproducts/LD03
LIKHITHA,"http://www.moneycontrol.com/india/stockpricequote/infrastructure/likhithainfrastructure/LIL03
LINCOLN,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lincolnpharmaceuticals/LP06
LINCPEN,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/lincpenplastics/LPP
LINDEINDIA,"http://www.moneycontrol.com/india/stockpricequote/chemicals/lindeindia/BOC
LOKESHMACH,"http://www.moneycontrol.com/india/stockpricequote/machinetools/lokeshmachines/LMS
LOTUSEYE,"http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/lotuseyecarehospital/LEC01
LOVABLE,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/lovablelingerie/LL04
LUMAXIND,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxindustries/LI05
LUXIND,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/luxindustries/LHI
LYKALABS,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lykalabs/LL02
LYPSAGEMS,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/lypsagemsjewellery/LGJ
MAANALU,"http://www.moneycontrol.com/india/stockpricequote/aluminium/maanaluminium/MA03
MACPOWER,"http://www.moneycontrol.com/india/stockpricequote/machinetools/macpowercncmachines/MCM03
MADHAV,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/madhavmarblesgranites/MMG
MADHUCON,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/madhuconprojects/MP16
MADRASFERT,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/madrasfertilizers/MF15
MAGMA,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/magmafincorp/MF20
MAGNUM,"http://www.moneycontrol.com/india/stockpricequote/paper/magnumventures/MV04
MAHESHWARI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maheshwarilogistics/ML03
MAITHANALL,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/maithanalloys/MA04
MALUPAPER,"http://www.moneycontrol.com/india/stockpricequote/paper/malupapermills/MPM03
MANAPPURAM,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/manappuramfinance/MGF01
MANAPPURAM,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/manappuramfinancesecuredredeemablencds1/MFS07
MANAPPURAM,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/manappuramfinancesecuredredeemablencds3/MFS08
MANGALAM,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mangalamdrugsorganics/MDO
MANINFRA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/maninfraconstruction/MI37
MANUGRAPH,"http://www.moneycontrol.com/india/stockpricequote/engineering/manugraphindustries/MI08
MARALOVER,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/maraloverseas/MO
MARATHON,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR
MARINE,"http://www.moneycontrol.com/india/stockpricequote/marineelectric/marineelectricalsindia/ME21
MARKSANS,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/marksanspharma/MP21
MARUTI,"http://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/marutisuzukiindia/MS24
MASFIN,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/masfinancialservices/MFS09
MASKINVEST,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/maskinvestments/MI60
MAWANASUG,"http://www.moneycontrol.com/india/stockpricequote/sugar/mawanasugars/MS25
MAXHEALTH,"http://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/maxhealthcareinstitutelimited/MHI
LUMAXIND,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxindustries/LI05
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cinemaxindia/CI46
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/trading/farmaxindia/FRI
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxindustries/LI05
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maxindia/MIL16
MAXIND,"http://www.moneycontrol.com/india/stockpricequote/financeinvestment/maxindialimited/MIL19
MAYURUNIQ,"http://www.moneycontrol.com/india/stockpricequote/plastics/mayuruniquoters/MU
MBLINFRA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mblinfrastructures/MI06
MCLEODRUSS,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/mcleodrusselindia/MRI02
MEGH,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/meghmaniorganics/MO04
MENONBE,"http://www.moneycontrol.com/india/stockpricequote/bearings/menonbearings/MB01
MEP,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/mepinfrastructuredevelopers/MID
METKORE,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/metkorealloysindustries/GMR02
METROPOLIS,"http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/metropolishealthcare/MH06
MIC,"http://www.moneycontrol.com/india/stockpricequote/electricals/linaksmicroelectronics/LM
MIC,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/micelectronics/ME12
MINDACORP,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindacorporation/MC23
MINDAIND,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindaindustriesre/MIL18
MINDAIND,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindaindustries/MI4
MIRCELECTR,"http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mircelectronics/ME
MIRZAINT,"http://www.moneycontrol.com/india/stockpricequote/leatherproducts/mirzainternational/MI46
MITTAL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/mittallifestyleltd/MLS
MMP,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/mmpindustriesltd/MIL17
MODIRUBBER,"http://www.moneycontrol.com/india/stockpricequote/tyres/modirubber/MR01
MOHITIND,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mohitindustries/MI36
MOHOTAIND,"http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/mohotaindustries/RRM
MONTECARLO,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/montecarlofashions/MC05
MORARJEE,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/morarjeetextiles/MT12
MOREPENLAB,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/morepenlaboratories/ML06
MTEDUCARE,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/mteducare/ME14
MUKTAARTS,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/muktaarts/MA02
MUNJALAU,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalautoindustries/MAI04
MUNJALSHOW,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalshowa/MS
MUTHOOTCAP,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootcapitalservices/MCS02
MUTHOOTFIN,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/muthootfinancesecuredncds1b/MFS04
MUTHOOTFIN,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/muthootfinancesecuredncds1d/MFS05
MUTHOOTFIN,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/muthootfinancesecuredncds1f/MFS06
MUTHOOTFIN,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootfinance/MF10
NACLIND,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/naclindustries/NA04
NAHARCAP,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/naharcapitalfinancialservices/NCF
NAHARINDUS,"http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/naharindustrialenterprises/NIE
NAHARPOLY,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/naharpolyfilms/NIH
NATCOPHARM,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/natcopharma/NP07
NAVINFLUOR,"http://www.moneycontrol.com/india/stockpricequote/chemicals/navinfluorineinternational/NFI
NAVKARCORP,"http://www.moneycontrol.com/india/stockpricequote/transportlogistics/navkarcorporation/NC02
NCLIND,"http://www.moneycontrol.com/india/stockpricequote/cementmini/nclindustries/NCL
NDRAUTO,"http://www.moneycontrol.com/india/stockpricequote/ndrautocompon/ndrautocomponents/NAC02
NEOGEN,"http://www.moneycontrol.com/india/stockpricequote/chemicals/neogenchemicals/NC11
NESTLEIND,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/nestleindia/NI
NETWORK18,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/network18mediainvestments/NMI
NEULANDLAB,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/neulandlaboratories/NL
NEWGEN,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/newgensoftwaretechnologiesltd/NST01
NEXTMEDIA,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/nextmediaworks/MDM01
NILAINFRA,"http://www.moneycontrol.com/india/stockpricequote/nilainfra/nilainfrastructures/NHI
NILASPACES,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/nilaspacesltd/NILAS7450
NIRAJ,"http://www.moneycontrol.com/india/stockpricequote/cement/nirajcementstructurals/NCS02
NIRAJISPAT,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/nirajispatindustries/NII03
NITINFIRE,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/nitinfireprotectionindustries/NFP01
NITINSPIN,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nitinspinners/NS12
NKIND,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/nkindustries/NKI
NLCINDIA,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/nlcindia/NLC
NOIDATOLL,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/noidatollbridgecompany/NTB
NRAIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/irctcindianrailwaycateringtourismcorp/IRC
NRBBEARING,"http://www.moneycontrol.com/india/stockpricequote/bearings/nrbbearings/NRB
NUCLEUS,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nucleussoftwareexports/NS
GULFOILLUB,"http://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoillubricantsindia/GOL01
MOIL,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/moil/M18
MOIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/organicchemoils/OC01
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/abanoffshore/AO04
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/agrotechfoods/ATF
OIL,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/ajantasoya/AS03
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/akashagroindustries/AAI
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/alphageoindia/AI10
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/alpineindustries/AI11
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ambikproteins/APL01
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ambujaagroindustries/AAI01
OIL,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/amritbanaspaticompany/ABC06
OIL,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/amritcorporation/AC20
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/anikindustries/AI57
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/anjanisolventsindia/ASI02
OIL,"http://www.moneycontrol.com/india/stockpricequote/aluminium/annapurnafoils/AF11
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/arihanttournesol/AT09
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/artiagroindustries/AAI06
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ashaagroindustries/AAI03
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ashianaagroindustries/AAI04
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ashokarefineries/AR
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/asianenergyservices/AOS
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/avtnaturalproducts/AVT02
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/azureeximservices/HC09
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bajwaagroindustries/BAI04
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/basilchemicalsadditives/BCA01
OIL,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/bcllimited/BC06
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bhakraindustries/BIL03
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bharanioils/BOL
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/spbseoilgas/SPB05
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/cairnindia/CI37
OIL,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/centuryproteins/CP03
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/chakanvegoils/CV01
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/chandvanaspati/CVL
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/chhatarextraction/CEL01
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/chhattarindustries/CIL01
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/cianagroindustriesinfrastructure/UAC
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/coromandelagroproductsoils/CAP01
OIL,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/conventrycoilomaticharyana/CCO
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/darshanoils/DO
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/deepenergyresourceslimited/DI24
OIL,"http://www.moneycontrol.com/india/stockpricequote/aluminium/dercocoolingcoils/DCC
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/diamondagroindustries/DAI01
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/divyajyotiindustries/DJI
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/dolphinoffshoreenterprisesi/DOE
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/drmsoyproteins/DMS01
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/dukeoffshore/DO03
OIL,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/enjayesnaturalflavours/ENF
OIL,"http://www.moneycontrol.com/india/stockpricequote/refineries/essaroil/EO01
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/exeloninfrastructure/EI21
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gailindia/GAI
OIL,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/gemmiaoiltechindia/RKI
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/geologgingindustries/GI06
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/goaagrooils/GAO
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gokulagroresources/GAR
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gokulrefoilssolvent/GRS
OIL,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/goldenagrotechindustries/GAT
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/goldenproteins/GPL
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/goldensoya/GSL04
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gpindustries/GPI03
OIL,"http://www.moneycontrol.com/india/stockpricequote/chemicals/gresoilindia/GI15
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gujaratambujaexports/GAE
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gujaratambujacotspin/GAC02
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gujaratambujaproteins/GAP
OIL,"http://www.moneycontrol.com/india/stockpricequote/aluminium/gujaratfoils/GF10
OIL,"http://www.moneycontrol.com/india/stockpricequote/lubricants/gujaratoilsindustries/GOI
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratstatepetronet/GSP02
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratgas/GGC
OIL,"http://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoilindia/GOI01
OIL,"http://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoillubricantsindia/GOL01
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/hitechdrillingservicesindia/HDS
OIL,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/hindustanoilexplorationcompany/HOE01
